N,a,v,t,T_obs,M_obs,V_obs
10,0.5975425190648347,0.7869079473709346,0.2613108261379683,6,0.08482989326983403,0.36342224440671955
10,0.7232289846589154,1.3710794344778292,0.22884353532754795,10,0.27742209719837607,0.06075766644888043
10,1.128854970576506,1.4959421957360473,0.30095857640933354,7,0.7231967586380482,0.056037233234235054
10,1.2139598961651543,1.3845393450201149,0.17604399206601806,9,0.34816375150200174,0.24485478999980148
10,1.0937835545653636,1.747035545710948,0.28744670848809967,10,0.708461095380488,0.031464470677013356
10,1.770618764368121,1.3752256587879277,0.10806764970372021,10,0.7506066713380256,0.28408228024179866
10,1.6086614856065957,0.9516898613570239,0.1595247423578477,6,0.876787367783537,0.3306791722827548
10,1.6661613640716793,1.3154845534669584,0.47377596250436227,9,0.868773105586214,0.24764125239323412
10,0.8674316080226423,0.509217065962515,0.10327306055239856,9,-0.1477378314684067,2.1088464098092645
10,1.8645170561763122,1.8707734535389178,0.30076773160540005,9,0.8054301672957008,0.048579557746427665
10,0.7967872280051492,0.8695939677796318,0.17038520110758154,6,0.2956099526371704,0.48661369576025776
10,0.9532358930989009,1.7094065182082532,0.3269246076639194,8,0.686153881397579,0.03508772678691219
10,0.8017163649559338,1.725662141731982,0.3121325970361255,10,0.37661897395978056,0.03807798327568241
10,0.7466955831415842,1.158720280387778,0.12086124397906213,10,0.36412516325383293,0.2170789465402696
10,0.926491862512244,1.03601055868892,0.21062645704908942,7,0.46882243675160473,0.10706628721920212
10,1.9237387087276625,1.4260335351605216,0.4719964969674898,10,1.0948613843267918,0.23247342535039053
10,0.9462699124400946,0.9507610104036108,0.11596939374108445,7,0.2870780749460765,0.3706384098802673
10,0.7240278950911128,1.1853302740148353,0.1081159941300888,6,0.2106065063374473,0.19637007491462347
10,1.3077573326778285,1.0077182742772641,0.3390819661536788,7,0.7427027952098041,0.27858830869929696
10,1.7130452647351422,1.9260199363417372,0.4556421690718281,10,0.8310120129370584,0.06471666297394045
10,1.1683736031602732,0.8269034673929664,0.15059523751215997,8,-0.050510087622771205,0.5444528137010862
10,1.7860806615375733,1.430658078302618,0.34535150098269907,10,0.7146866061338578,0.13458479579162758
10,1.4604570601331928,0.9051445767613124,0.2282866146421368,6,0.5805173110760147,0.16217256795934115
10,0.636395085438626,1.7826759069517675,0.10720468228797159,8,0.20173339953867814,0.023129557363035097
10,1.1905508727317207,1.6897602211472948,0.2515753114361812,7,0.4815014103668121,0.0857336288087484
10,0.6832099361246362,0.5646486008422099,0.3372622883852301,7,0.1320745870614599,0.9072305834488703
10,0.5489678311809644,0.7604173101309741,0.3378008742945626,7,0.24945537547564042,0.18802131220918408
10,1.300878618542268,0.568052752286278,0.25715615805315684,9,0.3014915844591238,2.1653216606873427
10,1.6247507105369436,0.9498188390547746,0.3915888117902785,8,0.8533599054389923,0.5379920814118084
10,0.6448277239658651,1.2812909926480027,0.486104315376957,6,0.7089683693639394,0.14479248360826444
10,1.0648468873404533,1.2156043085515296,0.32567747335401553,7,0.5587247203436536,0.22437981367225202
10,1.1000822934721457,1.0788553582815748,0.2175514591332063,7,0.4677433436763019,0.42323371430783546
10,1.2923118049655202,1.118409530743468,0.4508176258408214,7,0.6961503276178844,0.18767250543161787
10,0.9526115926492531,1.8413336147075292,0.4298327635761888,8,0.5339504158341393,0.037913621386727166
10,0.6239916318635116,0.6153842952273008,0.4374796950631904,6,0.44256719467415995,1.2063060961675647
10,0.7473564548130281,0.5864781323661985,0.14515561821617792,6,0.8556026471314745,1.4354444034614458
10,1.9143995166802004,1.8582627107220984,0.3165772207409237,9,0.8206290854423769,0.09995897111205991
10,1.8497854262783178,1.524972393237488,0.403577868332323,10,0.9044829725291219,0.18844058516544476
10,1.6095421102504952,1.4900907039042472,0.41180510657068126,9,0.8495114565401143,0.0394898209446533
10,1.330657158331932,0.804640524028154,0.32209822807954147,7,0.4293099666336698,0.9793349304899308
10,0.9611221995203598,1.7508553944096403,0.3839715789237895,10,0.6114584332116155,0.05086010120035013
10,0.8202467176782908,1.0627681946333678,0.29183589025755696,9,0.24489579492841348,0.2111426239235284
10,0.7687496141261592,1.3969103625508754,0.25064088443435595,8,0.4427536541569712,0.10175145960570237
10,1.9203345209704106,0.6191965496795024,0.3625153130624148,9,1.2248215033684497,2.009148624075403
10,0.6267513080171805,0.5895633085164567,0.28587063233594356,8,0.3231835540696502,1.331256735396205
10,1.258525329291819,0.6012947753214346,0.17531088216995672,7,0.923217653602616,5.8756555270474085
10,0.6391585527188791,1.3759411826423609,0.31663728817657055,4,0.5416739988803974,0.16045308696730065
10,1.0913272596867925,1.9956400903307108,0.45944652575546374,9,0.7223468397350967,0.03931199786501311
10,1.0549035005455432,1.6722903216481528,0.2274986883603826,8,0.44505032652576665,0.06207081709284464
10,1.3317714066228867,0.9371821043642036,0.2536746810502333,9,0.6722927980573664,0.8601860473787214
10,1.9184086109638767,0.8810028156613574,0.16045908524813066,8,1.1926434151462244,0.5655631625365203
10,1.1532174689368004,0.6992459165222741,0.34825227123898383,7,0.7556364068686297,0.3720570235133411
10,1.0426772435191987,0.9461171120216295,0.4566797677434017,6,0.6368667474946806,0.30581612874050873
10,1.0375131908558661,1.7930066106838134,0.3359146173296559,9,0.6182760064683663,0.05512413838830103
10,0.6356081635544052,1.014226509690035,0.4415093749601188,6,0.4227735855710902,0.10418319458832453
10,0.8468463378368478,1.5042271311233228,0.49158086201980955,8,0.7394174429674311,0.04925053926889653
10,0.5905036123591116,1.2937930936804065,0.4279170794584697,9,0.5085668912743337,0.06017502875021214
10,1.7776091352101044,1.4747972830380363,0.4715292070853596,10,1.0711508113195742,0.10593659222069388
10,0.5765706355375158,1.2326034356074054,0.3428712933809331,6,0.5138670288502939,0.04492683954908282
10,1.1954718766561578,1.3192189358100437,0.36514202870047885,6,0.7309220577024019,0.14212997550422649
10,1.2865567096240698,0.8805078948390326,0.2759531289248526,9,0.5168458440516632,0.3477556542268296
10,0.6456698775839389,0.7764819502993399,0.25037238696092823,6,0.4341056669475546,0.6266214432370777
10,0.9055986484899584,1.9145868322637798,0.2777163971204396,9,0.4285996382710743,0.06288611133532168
10,1.4442329968887413,0.8393864515072422,0.19654378207429485,8,0.8013573465950158,0.8703040600910151
10,1.7090728594486282,1.5983176357215572,0.12907751367501544,10,0.654281105439646,0.11351745190847651
10,0.7411621209522756,1.8938429243366823,0.2768774036127014,9,0.36519733739467575,0.01735485134872841
10,1.6467266705617514,1.6840315321052246,0.45839778803579256,10,1.0098088369081895,0.18774347339638525
10,0.6461768176004723,1.3791665534945643,0.3642987909474119,4,0.43503830302873614,0.06512573305768943
10,0.5021903143133194,1.2164980203563989,0.27970595614194904,8,0.47452511080689896,0.0816921899428191
10,1.4624426419453989,1.989920313552905,0.47211135410647265,9,0.6179494008733817,0.051004047851164254
10,0.8283494036119996,1.6992113298990557,0.2443689161088258,7,0.45605535080050463,0.02405759022183927
10,1.470524836894429,0.705138000576809,0.1877433116727476,8,0.9611972987204429,0.976837783553612
10,1.4930527508909004,1.6520519795985513,0.4711714835992873,9,0.7878406787146309,0.14223905501699738
10,0.7218325476480809,0.8975504190835574,0.24196622052073646,4,0.4124606470133145,0.23317616962233298
10,1.3621089237301747,1.6804673265015586,0.1429184290938983,10,0.7121143840928944,0.09908431846171685
10,0.9325193182970194,1.0834881074000577,0.42910886994270203,10,0.6479960562640305,0.3219914004277439
10,0.5724786815252022,0.618446296242345,0.37405525794001493,5,0.5911134488186074,0.4434315589496862
10,1.2689058860553757,1.4316065435247816,0.14233560217238775,10,0.5706014148535459,0.16439247969987916
10,1.5107498264169128,1.3950135514767117,0.23603197682475377,9,0.8501225495741945,0.2521101765368257
10,1.8544456698467386,1.4027604072573814,0.46431213155952356,10,1.1341692826727585,0.24340071634081178
10,0.8337494667675927,1.9915961715066115,0.3818367183563952,9,0.5285567045190056,0.015783053925933467
10,1.5818821832371541,1.0525877770830063,0.18622348465142077,7,0.7517438425304057,0.5396388777202145
10,1.583854270079891,1.66132364472971,0.13436031849569954,9,0.46781790129171225,0.17031519241194534
10,1.9459226950784108,0.7191372671236671,0.31956975403381893,6,1.2246422809961548,1.1623989482342192
10,1.067301125559383,1.6831209098414508,0.15284725000466115,8,0.43328282589044476,0.08857032109307306
10,0.9000831432388259,0.5723529581273684,0.47410732785593845,8,0.8712507711786714,1.5774047372802884
10,0.7612910918742524,1.1883659455429314,0.16791326061648876,7,0.24178080720183848,0.1995499389652818
10,0.6753878753905089,1.224511515940742,0.19507207683317143,7,0.4501919171458174,0.08093577376471044
10,1.3115774546992394,1.989576462356789,0.3830297943570916,9,0.7101814268524177,0.05213320840873863
10,1.9921967109027192,1.3109111076555262,0.24823016179594456,9,1.0824583123967344,0.3737575925709645
10,1.6089427707782598,0.7588301193955889,0.21865068943743549,9,0.9422373133666716,0.5975858404886594
10,1.5655461292992567,1.1739363467257689,0.35839420913814146,9,0.7085769710348115,0.3008910204436785
10,1.8398200953611408,0.7132705420688488,0.29649698973307764,9,1.2523490518846176,2.4047676691671516
10,1.8467421136465307,1.7277391671027993,0.3231449461429432,8,0.8686508667452663,0.18678603175175268
10,0.8310469135550476,0.8911866723462669,0.23681222917193107,9,0.11553341674504453,0.23427300540161772
10,1.6164665531591638,1.9628163984036775,0.32421673897201186,9,0.7100595238264139,0.07615305382898532
10,1.7294319299202516,1.0216985423142217,0.3170200879827483,10,1.0998810507769075,0.23405886229143327
10,1.252080341790289,1.1793085566245378,0.3898961692080356,7,0.6648909892386661,0.3252456300132448
10,1.1880636190994749,1.487147584449753,0.17612446295968628,5,0.3873593724503306,0.09138272723661979
10,1.3286155017972496,1.937229661525759,0.4674002107529599,10,0.803174091210372,0.05271664307003262
10,1.9203266819919362,1.0021507127823512,0.295926965457705,10,1.2662058904819302,0.38324839581223663
10,1.409523917684489,0.8743281915815131,0.34359054337864486,8,0.6403417303680946,0.1921786546364358
10,0.6155287320089137,1.7585586991010287,0.37386802814578945,4,0.4577893541190438,0.03853792393056783
10,1.1983720558292652,1.8791467770378658,0.4506485055665659,10,0.7256648606514773,0.013752235470699708
10,0.6474311674210891,0.9936180616622738,0.2673171861949433,6,0.33270238970305377,0.08098977723423596
10,1.776351878922111,1.725941650141687,0.19183396867409075,10,0.7363247644839161,0.07964830701024599
10,0.9383987966209888,1.509446662095613,0.38461382805891375,9,0.5226197453857049,0.09128511471676944
10,1.2249087510169208,0.9167532075852368,0.4058390395695991,7,0.6120150052281434,0.45716300615530236
10,1.1431725133166728,1.969955801988162,0.1378753455139613,6,0.37647283668994846,0.035079396339620046
10,1.806926854012137,0.5429059169922368,0.1576063510896101,9,1.5549574594775373,0.7708418816654415
10,0.6016520974913844,1.5302916995946996,0.3534177925615889,2,0.5000231009086412,0.04557288961551182
10,1.1542685633235283,1.2965346270184073,0.23467497823141123,8,0.3081315230055469,0.1044508604587061
10,1.2955779829485772,0.9204184206465453,0.46830002478015,7,0.747445872296046,0.38172391675273376
10,1.2015240952756725,1.3031996488155349,0.2182330348292342,8,0.47150458305586124,0.142384063249186
10,1.9876165181536765,1.7781971068888345,0.22991105039991744,10,0.672878426427463,0.1795601656387028
10,1.0129108338954775,1.8068701276608752,0.3884597626480918,8,0.5465706099043748,0.05796827693097419
10,1.3300796650547233,1.544731082638523,0.2419994018794773,8,0.48509187916493424,0.07531939860717023
10,1.857945542191912,0.557157041426158,0.1747252701908383,9,1.150780030568571,4.5558619860953025
10,1.4949682693543018,1.4929130191559428,0.24112901861670297,10,0.6976553370567903,0.21116072232957905
10,1.4803284693434227,1.7996705019811403,0.4733783533118,10,1.0072282594095425,0.09339151117054714
10,1.6969164369565117,1.9244434790630462,0.44244054335327276,10,0.8447586146186847,0.05751770395232665
10,1.555806512700961,1.0154426636715925,0.1188278143823033,7,0.38147640528369486,0.28952387341581237
10,1.170909443813762,0.5908682924237165,0.40582321525524223,6,0.02688104179911044,1.0127041825934753
10,1.0193706211498177,1.5007438504798372,0.4371428930316895,4,0.5849546444710672,0.08393501269918995
10,1.7017256652551624,0.615125913570777,0.12172627235436201,5,0.038394937723266076,1.8559194339691454
10,0.63807695431001,1.8194569383678454,0.16975402578127208,9,0.2769431033673208,0.02137914361325731
10,1.2549199057677374,1.7334014973371326,0.15016636978385628,8,0.48426132103831243,0.05243775018283296
10,1.8057805044423458,1.9926823981025197,0.26047994582406375,10,0.5753239663031945,0.13537609485164231
10,1.4064454083300013,0.8199119250398141,0.3590666441558962,8,1.0851662116289118,0.5025609010563026
10,1.493116779279135,0.8448374734005539,0.28187195249134134,8,0.7016737456465901,0.7229373287478366
10,0.509083845626272,1.573569807209659,0.25249447354661125,5,0.3787179112652448,0.05331302557206702
10,1.813199970904257,1.4965714477117527,0.4270085334532273,10,0.8865787889327161,0.09305013416051199
10,0.9537508193268436,1.3491505899404086,0.1886517733282651,8,0.5024673192206143,0.10916077317990908
10,1.5888332328259578,1.2502950543533593,0.21564691270135894,10,0.5333912380321849,0.34168201845076585
10,0.9021319045510563,1.5444361262456459,0.40165423775428677,7,0.5837669874115138,0.06558110962610318
10,0.9768473376767036,1.4147647076708054,0.3323807074242314,8,0.5127810636417621,0.10009949520329041
10,0.8415118857001775,0.6800226303256638,0.41723098125066005,7,0.8115255866432288,0.46369693211199825
10,0.5588306301348144,1.4061482270550631,0.3933753366902212,5,0.5453659083346977,0.031912611711324965
10,1.432595055274707,0.7091926209323125,0.44646815553019115,6,0.2957565483820832,1.5101992227818968
10,1.5071992342888292,0.6616884585288749,0.14706886070526692,8,0.025381858122470846,0.6561155448827066
10,0.9494521213575087,1.9253287468367681,0.34964171988445303,8,0.45557107533555163,0.04207545418759949
10,1.5583844613485867,1.2361556652684176,0.4238237811062707,9,1.0114261142008945,0.11897561205410839
10,0.6033328443868589,1.294648772762518,0.2552188652181871,5,0.5384716423431017,0.06109292237642293
10,1.7830201524639502,1.9222014145387571,0.2709804127383673,9,0.6526796686598977,0.1872469375697994
10,1.1323731032059698,1.723798136666222,0.38226889905126293,10,0.5365600149128035,0.04211937131342076
10,0.967660480022656,1.3901333749801745,0.4722507380193691,9,0.7744505420244504,0.09059476659997986
10,0.697576317241978,1.376369168992961,0.4754356544143781,6,0.585903513335472,0.026038675988070015
10,1.8721947322009456,1.653345139535326,0.47272326608764914,10,0.9644487301004802,0.05892758100903946
10,0.6717343479951012,1.8512555613726134,0.44321659007082215,9,0.6255160846890742,0.03890471948433344
10,1.3319537219477053,0.8794493251132616,0.13951945685533207,8,0.3346517853287503,0.4693101197659843
10,0.679412947069964,0.9489706317435014,0.28991177192672934,8,0.3041471051488223,0.23105570847487825
10,0.9911368665809346,0.6239444174811621,0.17381944872438937,5,-0.3669198294681155,2.708976466999507
10,1.3922344657454468,0.9566110876546771,0.4986066382017994,8,1.1750651437987454,0.3708198246663896
10,1.5578739738466898,1.8809704543357424,0.2733564026596784,9,0.7420008513604153,0.14787369856817917
10,1.388836653602565,1.4160869289585023,0.4040562289140255,9,0.6788950614150472,0.0887655576870652
10,1.0925728645062407,1.3489560601132116,0.11712781853778208,7,0.3980750210553431,0.08174328813475797
10,1.7457765316917468,0.5620660894479816,0.294081677150539,8,0.8435577059662126,3.875440232923115
10,0.7528547766225543,0.7044864645064799,0.1468015106111154,7,0.3244075248151287,0.6724080045608676
10,1.1770588282926444,0.6352337560800936,0.47641927547857443,3,1.0119926735752736,1.3904663299621463
10,1.7239779768564325,1.0085365148311909,0.23784735011116434,10,0.7138083425940696,0.4861233713700412
10,0.5192683193208096,1.1135513572002547,0.41826967743001064,5,0.41260608265718546,0.1098362242305022
10,1.6498156141902824,1.4566823052717024,0.317057385654395,8,0.7576023239187534,0.12264809375788464
10,0.815476083036428,0.5826591564926651,0.3427971696991222,5,1.1807633873745687,0.43994114831778736
10,1.2759001947524768,1.0296139776494788,0.256153375919835,6,0.36703965986018894,0.4386254080439968
10,1.9125316695199253,1.7695376580336155,0.4393068245465691,10,1.0425068054459923,0.1673585712732437
10,0.9609397973418237,1.6424764319125076,0.4318996560481968,9,0.587000078186773,0.13875528153016956
10,1.7904387108181377,1.9930167499229365,0.1777155069171303,9,0.5551381805142068,0.060884151768887576
10,1.1903591149508137,1.0972985434697309,0.22958017631368546,6,0.6400995846501797,0.1945447040405161
10,0.6198332067210941,1.0101173606064697,0.3171771443376604,6,0.426025922346123,0.1542785984372109
10,1.6102743015603713,1.348904028485552,0.1354971399158508,9,0.6680819318180337,0.18550953735587125
10,1.7429779755932644,1.3911325184809145,0.2022692300157515,8,0.8295225956783954,0.22143185711234437
10,0.7107114318725104,1.1343143496665833,0.4391367747285413,10,0.2555916881843489,0.13719235128640045
10,1.3724163406193641,0.9798737045675319,0.3413083549866303,9,0.6795348784785813,0.4602175163618687
10,1.4568211802552145,1.548477580956431,0.26113123318865294,10,0.8140347861113941,0.0715737819950411
10,0.5334394214403333,1.4901950971241018,0.42940790262479334,7,0.44285556048914176,0.040636355817441724
10,1.199434877880594,0.623228787787828,0.4790467449650504,6,0.6272020388672905,0.9298031493744772
10,0.7591103455241991,1.664088764512756,0.30192230484357285,9,0.4967728071490586,0.03385324544782466
10,1.8538784335493297,1.8879396566729794,0.2628883203821738,9,0.6089678680671367,0.12931745162910435
10,1.8631296054643396,1.8513339201932166,0.14526867635491159,9,0.4987374036456345,0.07807637995341522
10,1.5588277343615478,1.5038410770655926,0.22865323545803773,9,0.6645363631100021,0.09670711675735588
10,1.2921909434523537,1.4058628835472486,0.4893817590554228,9,0.7291360653808319,0.1478321964731449
10,0.5590835395508442,0.5950721393464903,0.107728589635015,4,-0.717034217639468,0.7309519068210483
10,1.0581447368204118,1.0657179623569928,0.22391920673450627,7,0.3720242723100795,0.23668306913139558
10,0.901699354315736,1.6297682075017277,0.3390702880251856,8,0.3873637304792446,0.11309475378466345
10,1.3753721478841934,0.8943914076692678,0.1842516788109504,10,0.3665491165964406,0.739863093023395
10,1.5148887762805614,1.9287366979984255,0.31002352747660733,9,0.62860967172275,0.09807421000295798
10,0.964958193781932,1.0163657137028501,0.3623899279902849,8,0.6096378647332183,0.25526643760759854
10,1.46280645743026,0.984633975865679,0.16632916206649295,9,0.38991007673707945,0.474276939147034
10,1.3829987087060274,1.0294376225473223,0.2500452144662161,8,0.180792420208506,0.5528693166370725
10,0.6379768695979441,1.9567091740365647,0.2838660203971448,8,0.3329447554263196,0.026329969116079956
10,1.2503607506893406,1.5379565673776114,0.3445989124151314,9,0.6447971594826457,0.14434303960374842
10,1.3435132524420605,0.884888422654004,0.3067073566914001,7,0.7657686175359563,0.5105189392853685
10,0.7233687451320108,1.041044159044304,0.1149299754236576,8,0.1635185458807229,0.060803690546710136
10,1.791544302860568,1.2783134389455606,0.31208087967457465,10,0.6927725823342165,0.28188929765130727
10,0.8447450292840721,1.861749002905693,0.280500756510486,7,0.48663951552634566,0.027812757365709075
10,0.7598318310486609,0.6543943119327847,0.2251228328354729,8,0.5810122456124376,1.259304851477478
10,0.6691667000564491,1.372862883411743,0.3018768335171601,8,0.449192735954196,0.036370816814088935
10,0.5338237677477715,1.9135515683097362,0.4521577320771417,8,0.5764312575427006,0.016216960109298514
10,1.2994969089809894,1.4553523261653951,0.4077281667869189,8,0.8730614235891705,0.07584396240217743
10,0.9341707917443337,1.903806159656739,0.17370244682246028,10,0.421218817164167,0.03250362228790097
10,1.7144611429068781,1.8917834979571446,0.10207415651063023,10,0.4029281813886284,0.2280279955593716
10,0.8988789184436505,0.7231150092442078,0.31505974281741383,10,0.5848246151539211,0.26274383542770496
10,1.8833927904359926,1.9558598963233602,0.4634607679016439,10,0.8764070020970748,0.2095511036953078
10,0.8602728980662068,1.5189542539395138,0.3896876454240683,9,0.4821052140951779,0.020076767840267976
10,1.5514428152054447,1.317251305753318,0.4238083313072223,10,0.9348695686330045,0.16209963890636378
10,0.8385398344576549,0.6900768935551831,0.4069605124118646,5,0.8351102184561945,0.3391070349297706
10,0.6584905833288547,1.2970383592210653,0.30837809765144497,6,0.4406579902030003,0.14159354505068397
10,1.8226122461822691,1.1324385018191954,0.18697028743140162,9,0.5407487233329991,0.2594458058107307
10,1.8596672570623645,1.5031363243248204,0.1526035787426838,9,0.5619735437210949,0.09457224485741485
10,1.6533362816391786,1.7799943747900984,0.13288185698642532,10,0.6770575624610939,0.09499053043131511
10,0.5962642577389474,0.5365334502377808,0.4801758055420482,5,0.8961275161586668,1.9773783899442983
10,1.7658978268036831,1.0916606228161263,0.12216608819158098,9,0.8088633974931286,0.4791872443472157
10,0.7836699659872609,0.7080511239060812,0.3218415251997638,5,0.402975300278825,0.7665144346273833
10,1.7036702884418706,1.0087609888649582,0.17229665107381226,9,0.7716737056297234,0.1428349170959963
10,0.9273174038585222,1.527388455589983,0.13206484049504713,6,0.3109530843361114,0.16610658765594669
10,1.704201406561686,1.5095757367483442,0.3906834781792402,9,0.8694707198629459,0.28817303143278955
10,1.2810146353576566,1.8705353344852516,0.29229957907491816,10,0.5116089324186166,0.08418224276832587
10,0.9609006777937532,1.8545571243278196,0.13619011329458128,10,0.32102349522944185,0.07620251842310785
10,0.9149714581112821,0.6771337849448292,0.17556175028099413,5,0.3004037358092167,0.5381287637754867
10,1.190552739028801,1.9193033367878807,0.4259276544102458,9,0.6077786046796267,0.04127620454322049
10,1.0817346543739461,1.6322514412005766,0.15176308189520504,10,0.4530741650671964,0.044146884692087406
10,1.7203676969142923,1.8076080869624382,0.3486006924184818,10,0.8625893434323085,0.09770091626272606
10,1.1396559163972528,1.8157041397037517,0.18535250544037807,9,0.30941950397973655,0.035623386007987846
10,1.9016763280465028,1.6991843470919745,0.1778025311811322,10,0.8661586470575651,0.26765041653492655
10,0.932765976752205,1.9780207709836244,0.29162277964358485,10,0.30002241155906884,0.028146529703060436
10,0.6018772049241434,1.7238141869780292,0.44256738267570606,8,0.4672420202673752,0.01991635124513423
10,1.411446766789303,0.8073553501306348,0.27685022990984465,8,0.8398581277870703,0.3293154399423738
10,1.8061188266793642,1.0954878036016331,0.452546068032711,4,0.9157883308575666,0.39171858684104843
10,0.7473051842349065,1.16988727444501,0.11714506754823369,6,0.17253387330905473,0.22150635148072653
10,1.2860148942931646,1.147346503282824,0.42671478267444785,7,0.7790884481835595,0.2498498876779617
10,0.8043932777080669,1.9052020961477691,0.12459244059537422,8,0.2573011186565364,0.02695601216662149
10,1.51038631997325,1.9938975293298047,0.2558620904192542,10,0.6655287153204023,0.06726065507689695
10,1.9090003954709784,0.794349539387698,0.1007746802944892,7,0.6716826262916011,0.8798485672849955
10,1.2466039672735887,1.2962340247037916,0.3669106124751299,10,0.5728588047670361,0.07234985317888884
10,1.2741495181899465,0.7368488509484497,0.17290058355411037,6,1.331604842184152,0.36822370948512667
10,1.2353345643399087,1.5521819646336679,0.3876700433004834,9,0.7110986709027808,0.14773034170715538
10,1.365445547011149,1.2064198336497491,0.3543157526302678,9,0.620683334027258,0.08820758664292179
10,1.9614776941239251,0.6966206609718854,0.37753766928684795,7,0.35527560775797196,1.4126333780262412
10,0.8720973781406887,1.1841856824124481,0.2620156620899195,10,0.441296933958895,0.07673051419213658
10,0.5410109240336581,1.0020523205526586,0.43715195300894494,7,0.4738350452563596,0.24593661582938964
10,1.977540864903004,1.5939990031497864,0.3499274662910293,8,0.7848657452117129,0.2409881140271403
10,1.1559536409483073,1.6689125851328908,0.1473093047048756,9,0.33907539457748426,0.048440178864893484
10,1.2488139469153516,1.539983527589206,0.47058969850791055,8,0.8020717843218134,0.07886555291393263
10,0.7433066861924622,1.484535832812446,0.4759114320974628,8,0.5713437006647523,0.08747172230456694
10,0.9292737881866073,1.8170130130760687,0.47825719304660463,9,0.534623408033911,0.021437336363060732
10,1.345128120084752,1.971287764402129,0.2867621236701371,9,0.5775190426174713,0.04406344182497137
10,1.1152259048957265,1.9095503314377,0.23426959092981947,8,0.44403776014003254,0.03445208715610559
10,1.9528998317449773,1.6040899557487824,0.14249897947812223,8,0.4223631843484174,0.10795997825533302
10,0.5288434936723169,0.6202782271820093,0.22041802834793614,6,0.3427784112064826,0.3815653578066112
10,0.8335858276353791,1.9582397167263133,0.3301438731364067,7,0.40323965858713373,0.021336648251091692
10,0.7364435630969972,1.196319243592176,0.4150978467746044,6,0.4626432696622593,0.18021663105499233
10,1.3705956019530299,1.8693515123203133,0.34736480087664034,8,0.7312670702067394,0.06613863624860261
10,1.4884162736503908,0.8000464872222057,0.3420902698765096,8,0.9565420368301887,0.972188238722726
10,0.5228352712660409,0.641756761601451,0.23227578366024024,6,0.7845668837081499,0.2431518913171125
10,1.7224013609028899,1.5720391422099889,0.3977007706179744,9,0.900896591916782,0.10202219217549502
10,0.5147439727358349,1.6620032286650686,0.3600583603007814,7,0.42266940865521546,0.02326147437124614
10,1.6369415033969401,1.095448834500065,0.1672126814160736,10,0.9825985485777937,0.15018096695320587
10,1.2810787919142834,0.7189012375425841,0.23829899624905826,7,0.5567073058773544,0.8731471444819281
10,1.1680971164302298,0.610139600024916,0.14648220721879826,6,0.18752459981288744,2.4348398112456016
10,1.8225615758429847,1.756668036663152,0.17469919561039055,10,0.5754885459818857,0.12093398806290333
10,1.0336750316658097,1.9247977095114985,0.31176706581116,9,0.4133995441329194,0.08641537885789669
10,1.718390923630093,1.2523921768544515,0.40056589067241266,8,0.8957918277882547,0.1772622839883114
10,1.9753474484989697,1.1133378027964345,0.19868901981597475,10,0.6997581655771006,0.2025876078388022
10,0.9465303665697953,1.140925136501991,0.15594794742581686,8,0.3679464266117665,0.18149246444940123
10,1.4409336544061275,1.334590873394297,0.18924049782729063,7,0.6799276179909826,0.195920996235153
10,1.5906721149431426,1.0368129419630252,0.4044049674793654,9,1.1468191142047213,0.4850509112316508
10,1.1324672914593596,0.6236285463686936,0.286509680497377,7,1.2252896316452704,0.3752341313197123
10,0.9064410576925234,1.0294904613827969,0.14749498833154046,7,0.7543694270952281,0.26277117035278813
10,1.7556177386799003,1.047373252666493,0.1408692744076849,8,0.6239014758618555,0.36069274720399547
10,1.5064212216315305,0.9683173436229359,0.38210877276952926,9,0.8794994423718788,0.040164933563948534
10,1.9611790212360996,1.1451016155386853,0.287297207220451,9,0.9212254790091561,0.29999023347837034
10,1.0396162731629088,1.3249232598753884,0.3076365979693788,8,0.5512126222603593,0.0655910815377726
10,0.6918208446567438,0.5999957035388198,0.14004292607202756,7,-0.07260039348389302,0.6219905387348083
10,1.2597143308323726,1.9781685386715,0.47169342763718136,10,0.6693312488580342,0.032599032261783394
10,1.53455934721866,1.3195809492097368,0.1138275396949302,9,0.3556740848929011,0.15174805775668715
10,0.7472177890138464,0.7834334801002479,0.18216786061964585,3,0.3326630348694741,0.3183647711386124
10,0.6481226774418503,1.1984535954287796,0.3457315122016019,7,0.39378988431471557,0.24014858600906153
10,0.6191400819185288,0.712194769311502,0.4724073206602045,6,0.7612820443554909,0.6812768136314638
10,0.8077477603091427,0.9101655340892484,0.13651129331114534,6,0.15272572046970495,0.19868069523259427
10,0.8399899638365066,1.6716470831944827,0.16817056664647745,6,0.23430879984525754,0.057854466447691
10,0.8352600651117112,1.1787117857491238,0.2924331173163529,8,0.4508972000213169,0.06815542217752935
10,0.9243383870568276,1.997830139532376,0.4544589710229572,9,0.6576767259285203,0.013575831449159777
10,1.8627090940593116,1.542554129788613,0.3803148559355837,10,0.9036343111888891,0.1165058420583024
10,1.0549115550199453,1.6748222998433495,0.3835366397672818,9,0.7563328739567639,0.0842655092021281
10,1.1874453436790138,1.2699547486573008,0.3182458451085317,9,0.7749589829052865,0.23781932121958976
10,1.8459068921005062,0.8559569138706866,0.1645476530819257,9,0.7035101707657163,1.033696485599947
10,1.2221863427183268,1.1055761051460733,0.29853184689552725,8,0.49780952659680233,0.4013087290081684
10,1.3836866698584576,1.2521397078893353,0.44198340750893383,8,0.955256044934584,0.08601339334310017
