N,v_est,a_est,tau_est
10.0,0.5,0.735449560250635,0.5
10.0,1.0440967236037504,1.7678694404167563,0.25306231925395317
10.0,0.5,2.0,0.1
10.0,2.0,0.9229133452491655,0.5
10.0,0.5,0.735449560250635,0.1618918507734185
10.0,1.4199313485049847,0.8618553516059789,0.5
10.0,2.0,1.522261218861712,0.1
10.0,2.0,1.522261218861712,0.1
10.0,0.5,1.524280104093793,0.1
10.0,2.0,1.522261218861712,0.5
10.0,0.5,1.524280104093793,0.1
10.0,0.5,0.735449560250635,0.1
10.0,0.5,1.524280104093793,0.18841912099387947
10.0,2.0,1.522261218861712,0.48504355410485117
10.0,0.5,2.0,0.1
10.0,2.0,1.522261218861712,0.3687181473016506
10.0,0.5,0.735449560250635,0.4467992092122628
10.0,1.7488852016498573,0.6997460041789103,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.5,2.0,0.1
10.0,0.5,2.0,0.1
10.0,0.5,0.735449560250635,0.5
10.0,0.5,1.524280104093793,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.5,1.524280104093793,0.1418666534019598
10.0,1.3659894003028983,0.8958894054015002,0.3550811843845907
10.0,0.5,0.735449560250635,0.308849092810408
10.0,0.5,0.735449560250635,0.5
10.0,1.6433926495838347,1.1231805685426182,0.5
10.0,2.0,1.522261218861712,0.5
10.0,2.0,0.9229133452491655,0.5
10.0,0.5,1.524280104093793,0.1
10.0,2.0,1.522261218861712,0.2654899743794083
10.0,1.1307439470568343,1.6324002399506583,0.1
10.0,0.8338244772289803,1.467665515995699,0.1
10.0,0.5,2.0,0.30058718884843005
10.0,0.5,2.0,0.1
10.0,0.5,1.524280104093793,0.36893397938669137
10.0,0.5,0.5,0.4794974979945993
10.0,2.0,0.9229133452491655,0.5
10.0,1.067581974947145,1.1463058203869576,0.15221205514055342
10.0,0.5602166753996006,2.0,0.1
10.0,0.5,2.0,0.26840910062620493
10.0,0.5,1.524280104093793,0.20135273265270504
10.0,0.5,0.735449560250635,0.5
10.0,2.0,0.9229133452491655,0.45047358005942717
10.0,0.5,0.735449560250635,0.2890554837073383
10.0,1.198503947153531,1.0210858583558315,0.5
10.0,2.0,0.9229133452491655,0.3407644648653946
10.0,2.0,1.522261218861712,0.5
10.0,0.5,0.735449560250635,0.380148926986542
10.0,0.5,0.735449560250635,0.5
10.0,0.8810795651661203,2.0,0.1
10.0,0.5,0.735449560250635,0.3003875650838027
10.0,2.0,0.9229133452491655,0.2607972118621351
10.0,0.5,2.0,0.1
10.0,2.0,1.522261218861712,0.3083126466074388
10.0,2.0,0.9229133452491655,0.1973949109857365
10.0,2.0,1.522261218861712,0.5
10.0,0.5,0.5,0.37286180214293796
10.0,0.9305821000619408,1.3150644435785508,0.1
10.0,2.0,0.9229133452491655,0.4501469744644425
10.0,0.7225069277956676,1.054855009310634,0.1906020900825653
10.0,0.5,2.0,0.1
10.0,1.3776623812104118,1.3398251383452822,0.4341915206470316
10.0,0.5,0.5,0.35028414612751635
10.0,2.0,1.522261218861712,0.3661459252606872
10.0,1.7460938017185113,1.743619062576704,0.19409482909455483
10.0,0.5,0.5,0.5
10.0,2.0,1.522261218861712,0.22463295602133865
10.0,1.0348014784444597,1.7837495683452496,0.2233006709989469
10.0,2.0,1.522261218861712,0.5
10.0,2.0,0.9229133452491655,0.36075427811006644
10.0,0.5,1.524280104093793,0.1974601683144811
10.0,1.2589994315842234,1.4661060554854193,0.1
10.0,0.5,0.735449560250635,0.5
10.0,0.8937187186749374,1.3693071500578315,0.1
10.0,0.5,2.0,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.5,1.524280104093793,0.1
10.0,2.0,0.9229133452491655,0.5
10.0,0.8498792322824587,2.0,0.26939411869993934
10.0,0.6721281417475498,2.0,0.1
10.0,0.9472129243440933,1.948692467194207,0.1
10.0,0.5,2.0,0.3281147373645982
10.0,0.6154216438312179,1.9885154249754355,0.1
10.0,1.0734729475086924,1.7194906446241716,0.1
10.0,1.8828189769435804,0.9803527121309878,0.5
10.0,2.0,1.522261218861712,0.5
10.0,0.5,1.524280104093793,0.11060731502274146
10.0,0.5,0.5,0.3251828715645325
10.0,2.0,1.522261218861712,0.45720563237816475
10.0,1.6004773571645368,1.9022589879791922,0.5
10.0,0.606725697188907,2.0,0.1
10.0,0.5,0.5,0.3956128532332457
10.0,2.0,1.522261218861712,0.37969640181927006
10.0,0.5,0.735449560250635,0.19898428783930183
10.0,2.0,1.522261218861712,0.3903563056517089
10.0,1.7196982366905498,1.073343364037232,0.29565743914827963
10.0,0.5,1.524280104093793,0.1
10.0,0.5,0.735449560250635,0.24275473482619653
10.0,0.5917926641510042,2.0,0.5
10.0,0.5,0.5,0.43784660002284315
10.0,0.8229793776981038,1.4870061933326317,0.1
10.0,0.5,1.524280104093793,0.19316219808012136
10.0,0.7048785138658074,1.73615085088988,0.1
10.0,2.0,1.522261218861712,0.32690996759525576
10.0,1.1047137715719344,1.107776025893806,0.27308734020205483
10.0,0.9691512090848661,1.2627290975344103,0.12974932814122336
10.0,0.5,2.0,0.22654571604855145
10.0,2.0,1.522261218861712,0.35168687822458305
10.0,2.0,1.522261218861712,0.5
10.0,2.0,1.522261218861712,0.4987901557864775
10.0,0.5,1.524280104093793,0.1
10.0,0.5,0.735449560250635,0.1
10.0,0.5,0.5,0.5
10.0,0.5,0.5,0.1
10.0,2.0,0.9229133452491655,0.10914067695838162
10.0,1.1615099610882516,1.053607349587881,0.2368700212604878
10.0,2.0,1.522261218861712,0.22935550747098726
10.0,0.5,2.0,0.16093189710889233
10.0,0.5,2.0,0.1
10.0,0.5,0.5,0.3165414103794467
10.0,2.0,1.522261218861712,0.5
10.0,0.8050292534637141,1.5201626852151104,0.1
10.0,1.6950349023907252,1.7961414443026178,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.8406767180078625,1.4557027754046472,0.1
10.0,0.5,1.524280104093793,0.2572419124273042
10.0,0.5,0.5,0.4831894074488996
10.0,0.5,0.735449560250635,0.16203844651833132
10.0,0.5,2.0,0.1
10.0,1.2966732674426975,0.9437808755289978,0.2570671108458572
10.0,1.5063408542045207,1.2253711936088252,0.5
10.0,0.5,0.5,0.4762951414573037
10.0,1.2007286328009148,1.5372554964335357,0.1871273503153842
10.0,2.0,1.522261218861712,0.19059155608059625
10.0,1.726238003885126,1.0692770558544389,0.5
10.0,0.5,0.735449560250635,0.4521854114717201
10.0,2.0,1.522261218861712,0.5
10.0,2.0,0.9229133452491655,0.457713658280135
10.0,0.5,2.0,0.1
10.0,0.5533330518805343,2.0,0.1
10.0,0.5,0.5,0.1
10.0,0.5,2.0,0.2508308292787259
10.0,1.3511599416747726,1.366105250434242,0.37434227128387226
10.0,1.743933763005637,1.058427062801447,0.4581971332849688
10.0,0.5,1.524280104093793,0.1
10.0,0.5,2.0,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.5,0.5,0.5
10.0,1.4210732242241753,2.0,0.1
10.0,0.5,0.5,0.3504295817713873
10.0,0.7594768884684563,1.611339923838832,0.1789720199060354
10.0,0.5,0.5,0.5
10.0,0.5,0.735449560250635,0.233321557996437
10.0,2.0,1.522261218861712,0.5
10.0,1.3948498733095935,1.323315667024935,0.24201263092966557
10.0,2.0,0.9229133452491655,0.38733575410526766
10.0,0.5,0.735449560250635,0.5
10.0,0.5,0.735449560250635,0.29230782048237114
10.0,1.2063382754981342,1.5301070421032046,0.20684931401433687
10.0,0.5652296203083982,2.0,0.1
10.0,2.0,1.522261218861712,0.1
10.0,0.7658975082662977,2.0,0.1
10.0,2.0,1.522261218861712,0.4680663272791869
10.0,0.5559179537330137,1.3709577949931142,0.1
10.0,0.5,0.735449560250635,0.49348393700353865
10.0,2.0,0.9229133452491655,0.3289703807401194
10.0,1.4448529864515427,1.2775186872344373,0.2874457102700729
10.0,1.8594837797040886,0.9926554405288057,0.30461599281235996
10.0,1.6707944005466273,1.1047599213251127,0.42409332574380887
10.0,1.3513495892432115,1.3659135320654063,0.3615806720202377
10.0,0.5,0.5,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.7909039308932504,1.5473123647773226,0.1
10.0,1.151898002834107,2.0,0.1
10.0,1.6591086191982312,1.1125411978091777,0.3847676285402616
10.0,0.5264390599808191,2.0,0.1
10.0,0.754460009244973,2.0,0.1
10.0,0.5,2.0,0.1
10.0,1.6391541172539046,0.7465896090797867,0.208724985126764
10.0,1.3675849270278448,1.3496980363112387,0.2859168616440263
10.0,0.5,1.524280104093793,0.21148494332003165
10.0,1.0786486238573676,1.1345450265775692,0.1
10.0,1.8661666046196683,1.6314312077961062,0.29540203777961943
10.0,0.6719640728639649,1.1341976198200514,0.1797514579858963
10.0,0.5,2.0,0.1
10.0,1.3946602933223178,0.8774720535757667,0.27760216209764793
10.0,2.0,0.6118877158110577,0.4929920235684655
10.0,0.9657938968471719,1.2671186219100397,0.5
10.0,2.0,1.522261218861712,0.1
10.0,2.0,1.522261218861712,0.1
10.0,1.93296254825098,1.5750550575737883,0.21444283112670354
10.0,2.0,1.522261218861712,0.5
10.0,2.0,0.9229133452491655,0.31430278768623876
10.0,2.0,1.522261218861712,0.5
10.0,0.5,0.5,0.5
10.0,0.5,0.735449560250635,0.3069398883392484
10.0,1.0200674782759178,1.8095143015617774,0.1
10.0,1.6895473978459277,1.092497726226355,0.32683844129517575
10.0,2.0,1.522261218861712,0.3310891036288867
10.0,0.5,0.5,0.5
10.0,0.750584521776806,2.0,0.1
10.0,0.5,0.5,0.34079879939302693
10.0,1.3747857922497013,1.3426285759600538,0.41654305485579785
10.0,0.5,0.735449560250635,0.17723498247235953
10.0,0.9678890157972014,1.9070644054969634,0.1529857155734028
10.0,2.0,1.522261218861712,0.16564047358640938
10.0,2.0,1.522261218861712,0.1
10.0,0.5,0.5,0.2382272349234186
10.0,2.0,0.9229133452491655,0.4399761782706876
10.0,2.0,1.522261218861712,0.10710570623498916
10.0,2.0,1.522261218861712,0.5
10.0,2.0,0.9229133452491655,0.1416170775707973
10.0,1.915163011333692,1.5896936290573314,0.48886020878797987
10.0,2.0,1.522261218861712,0.1
10.0,1.8846906469566314,0.6493242981803133,0.3732804753081391
10.0,0.5,2.0,0.1
10.0,0.5,0.5,0.5
10.0,0.5,0.735449560250635,0.1
10.0,0.5,1.524280104093793,0.22480477396763487
10.0,1.620007935470627,0.7554132327546887,0.13012779669905625
10.0,2.0,1.522261218861712,0.319560256488195
10.0,0.5,1.524280104093793,0.11739895207567652
10.0,2.0,1.522261218861712,0.22689034593482887
10.0,0.5,0.735449560250635,0.5
10.0,1.3518153624827076,1.3654429012467615,0.34379651918691706
10.0,1.7494408322333097,1.0550952375691245,0.4013726900714444
10.0,0.5,1.524280104093793,0.1
10.0,2.0,1.522261218861712,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.5418101695606861,2.0,0.1
10.0,2.0,0.9229133452491655,0.171272968168545
10.0,0.9471118873497636,1.292112841120092,0.4299991539162855
10.0,0.8993135248680384,1.3607884211478831,0.15866880520716337
10.0,2.0,0.9229133452491655,0.3668209816249718
10.0,2.0,0.9229133452491655,0.40971661620853217
10.0,1.4329703195653523,0.8540131047468662,0.2814993866993248
10.0,0.8094938797053497,1.5117784856725063,0.1
10.0,0.5,0.735449560250635,0.20906030934273073
10.0,0.7671936127571937,0.9934129265073841,0.16780947631133894
10.0,0.5,0.735449560250635,0.32892516779850745
10.0,1.034230511231393,1.1832714451298127,0.4192376042203979
10.0,0.5,2.0,0.1
10.0,0.5,0.735449560250635,0.5
10.0,1.6266903984335455,1.1347129682918196,0.5
10.0,0.7347666876243899,1.0372544984463146,0.1660005501363513
10.0,2.0,1.522261218861712,0.5
10.0,0.5,1.524280104093793,0.1
10.0,0.5,0.735449560250635,0.1
10.0,2.0,1.522261218861712,0.22952008714967848
10.0,1.7674889593121235,1.0443214826171787,0.1985448688573011
10.0,0.6317376977411003,1.9371575196445612,0.1
10.0,2.0,1.522261218861712,0.35378970674489335
10.0,0.6243321001299215,1.960135369248917,0.1
10.0,0.5,1.524280104093793,0.12564394377505794
10.0,0.7460339068685157,2.0,0.29863129228904817
10.0,0.5,1.524280104093793,0.5
10.0,0.5,1.524280104093793,0.20008575287930352
10.0,0.5,2.0,0.1
10.0,2.0,0.9229133452491655,0.5
10.0,0.9486339664516437,1.9457733496541645,0.17535934902502104
10.0,1.0385384203137642,1.1783631762533997,0.24176641492145012
10.0,0.5,1.524280104093793,0.1
10.0,2.0,1.522261218861712,0.32336279002582696
10.0,1.3337998314262591,1.383885832797378,0.1
10.0,0.5,0.5,0.27048653398367595
10.0,0.5,1.524280104093793,0.1
10.0,0.5,0.735449560250635,0.5
10.0,0.5,0.735449560250635,0.1
10.0,0.5,0.735449560250635,0.1005906979815056
10.0,1.0188136561648753,1.2011769023874088,0.12935292284282496
10.0,2.0,0.9229133452491655,0.48987429951958117
10.0,2.0,1.522261218861712,0.5
10.0,1.7898939662873075,1.0312491830602917,0.5
10.0,1.0654391747966137,1.7324561872344226,0.18366847755522275
10.0,0.5110409583844779,2.0,0.1
10.0,0.5,2.0,0.1
10.0,0.9069052646417177,1.3493972075524123,0.5
10.0,0.947426251655533,1.948253689691343,0.39776613673117556
10.0,1.726831933329337,1.0689092869272876,0.1
10.0,1.6929037261017996,1.0903317548651528,0.5
10.0,0.667809063168877,1.1412544304660999,0.1
10.0,2.0,1.522261218861712,0.14565751403852095
10.0,0.5,1.524280104093793,0.20352741635692595
10.0,1.0773037747500904,1.7133762396094083,0.3559633919481532
10.0,1.1174670210705988,0.6820246483128618,0.20728133215194466
10.0,2.0,1.522261218861712,0.4094800730796206
10.0,2.0,1.522261218861712,0.5
10.0,0.5,0.735449560250635,0.5
10.0,0.6340203368455134,1.9301832457155124,0.1
10.0,2.0,1.522261218861712,0.22972672582823356
10.0,1.7232134604428089,1.0711538256113753,0.37330234608972707
10.0,0.6230442696321444,1.9641869627412714,0.1
10.0,0.5,2.0,0.1
10.0,0.9503738764702654,1.9422110983877425,0.1
10.0,0.5,0.735449560250635,0.5
10.0,0.5,0.735449560250635,0.4178246991510818
10.0,0.5,1.524280104093793,0.1
10.0,0.65794711600148,2.0,0.36301671003606606
10.0,1.451167417315457,2.0,0.1
10.0,0.5,0.5,0.1
10.0,0.5,0.5,0.373784915329613
10.0,0.6989839548028569,2.0,0.1
10.0,0.5,0.735449560250635,0.3830743401378538
10.0,0.5,0.5,0.29471664124226105
10.0,2.0,1.522261218861712,0.5
10.0,0.5,0.5,0.5
10.0,2.0,1.522261218861712,0.3298843065859098
10.0,1.574659029525831,1.1722072244771335,0.17578885663678695
10.0,0.5,0.5,0.2901804740573284
10.0,0.5,1.524280104093793,0.1
10.0,0.5,0.5,0.4058086018025756
10.0,0.8883249215783307,1.377621410697083,0.1
10.0,1.1254785142514088,1.087337888841074,0.3602974296691516
10.0,0.5,0.735449560250635,0.3986432312977898
10.0,0.5,1.524280104093793,0.1
10.0,2.0,1.522261218861712,0.16018880622387294
10.0,2.0,1.522261218861712,0.158417596317374
10.0,0.5,2.0,0.1
10.0,1.8917988270433763,1.609326739292675,0.5
10.0,2.0,1.522261218861712,0.4616043336215289
10.0,0.5,2.0,0.1452953189055718
10.0,0.5,1.524280104093793,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.5133307225888394,2.0,0.371787219237681
10.0,0.5,0.735449560250635,0.24510870998498124
10.0,0.5,2.0,0.1
10.0,0.7162200542023922,2.0,0.4527255240982049
10.0,2.0,1.522261218861712,0.28255631001790066
10.0,1.2826456367887369,2.0,0.39209561228914924
10.0,1.1633790595503286,2.0,0.34389278343028273
10.0,0.5,0.5,0.5
10.0,1.2831790140843553,0.953705927380188,0.1
10.0,0.5,1.524280104093793,0.1
10.0,0.5,2.0,0.24907783881215095
10.0,1.0015126428016263,1.2219270924016818,0.38623311349573114
10.0,0.5,1.524280104093793,0.1
10.0,1.8723429585428728,1.6260495566970192,0.5
10.0,2.0,0.9229133452491655,0.4415734066215601
10.0,0.5,0.735449560250635,0.41764605839582003
10.0,1.0840465118148037,1.1288956869326496,0.1285163428949661
10.0,2.0,1.522261218861712,0.1
10.0,0.9192173921716135,2.0,0.1
10.0,0.5,1.524280104093793,0.5
10.0,0.5,1.524280104093793,0.5
10.0,0.5,0.735449560250635,0.5
10.0,1.2376422444475328,0.9887957825553965,0.2905478194140052
10.0,1.498202702211742,1.2320273403414668,0.5
10.0,1.1491145796862148,1.6063034297261856,0.18965696010870703
10.0,0.5,0.735449560250635,0.3382290820344026
10.0,0.5,2.0,0.1
10.0,0.5,2.0,0.1
10.0,1.7140018031274513,1.7762655979522541,0.47332556077247445
10.0,2.0,0.9229133452491655,0.5
10.0,0.5,1.524280104093793,0.1
10.0,2.0,1.522261218861712,0.3876404043659955
10.0,0.5,0.5,0.5
10.0,0.5,0.5,0.2440725683802791
10.0,0.5,1.524280104093793,0.1
10.0,0.9807879200686314,1.2477472515530992,0.1635004628663429
10.0,0.5470191499421957,1.3932602764042774,0.1
10.0,2.0,1.522261218861712,0.5
10.0,0.7719442772476318,1.5853157639635442,0.1
10.0,0.5667566985867909,1.3447393810206292,0.19552049630632712
10.0,1.39805150096932,1.3202851892212497,0.1
10.0,0.5,2.0,0.1
10.0,0.7593582055743416,1.6115917660974128,0.1
10.0,0.5,0.735449560250635,0.5
10.0,0.7223265631898561,1.6942135233374473,0.1
10.0,1.4383345322413277,1.283308332743716,0.3990593303202791
10.0,0.5,2.0,0.1
10.0,1.0341013081915655,1.7849573111229395,0.22002622894897084
10.0,2.0,0.9229133452491655,0.38229860343984157
10.0,2.0,0.9229133452491655,0.5
10.0,0.5,1.524280104093793,0.1
10.0,0.5,2.0,0.5
10.0,2.0,1.522261218861712,0.5
10.0,0.5,1.524280104093793,0.3959318728384946
10.0,1.5923450049737646,1.1591876664496727,0.4109947603617933
10.0,1.9820744558119199,0.9312600165376848,0.47965554994667714
10.0,0.5,0.5,0.28729462485846735
10.0,1.1834507046242444,1.559698839407423,0.1652873139566765
10.0,0.6514428986373006,1.8785613200819746,0.1
10.0,0.5,0.5,0.1
10.0,1.1964423201813368,1.5427627887808009,0.17698143238487946
10.0,2.0,1.522261218861712,0.49573509479533434
10.0,2.0,1.522261218861712,0.22220653339409374
10.0,1.6524145746475745,1.1170481783556085,0.403327705631377
10.0,0.5,1.524280104093793,0.1
10.0,0.5,2.0,0.1
40.0,0.5,1.4229926384562839,0.4731668532451923
40.0,1.040848111649245,1.7916010831668376,0.1
40.0,2.0,1.046617431906086,0.4446824200092785
40.0,2.0,2.0,0.3263149417442866
40.0,1.2178616682228007,0.875593225629633,0.1
40.0,0.5,0.9956768564783589,0.1
40.0,1.958638135780938,0.8522029243907298,0.4208362744878565
40.0,0.5,2.0,0.1
40.0,1.2280958867487566,2.0,0.3821035602589876
40.0,1.4323765862130269,1.1653060816560157,0.18436805576740867
40.0,0.5,0.7906254732882925,0.2476817604223185
40.0,1.4282942487293282,0.9390039391621069,0.47766707762835425
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.1
40.0,2.0,1.046617431906086,0.5
40.0,0.5,1.4229926384562839,0.5
40.0,0.5,1.6483508859326983,0.1
40.0,0.9381562435340222,1.9877121930333543,0.1
40.0,2.0,1.3671837547097914,0.5
40.0,1.9569953110696157,0.8529183170211214,0.4418515384832169
40.0,0.5,2.0,0.1
40.0,0.9259232525662223,2.0,0.1
40.0,2.0,1.6354177818994555,0.44060877514782376
40.0,2.0,0.9323923021214724,0.24761985859314894
40.0,1.4353600520879153,0.6563114436731377,0.16791442352615676
40.0,1.6585243243339973,1.0064110140838574,0.1749660267718259
40.0,2.0,1.3671837547097914,0.5
40.0,0.7781045986983324,2.0,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,0.6737056523013731,2.0,0.1
40.0,2.0,0.6705869629197106,0.29581512304617663
40.0,0.5,1.2059921671312956,0.1
40.0,1.496774125860749,0.8960429651121563,0.26014675239745844
40.0,0.9083414610441398,1.4765085415100836,0.1438761332044058
40.0,0.5,1.8840864559531394,0.1
40.0,0.5,2.0,0.5
40.0,1.0674272891286267,1.563719762587582,0.17459502371157487
40.0,0.5,2.0,0.12414621621182798
40.0,0.5,1.4229926384562839,0.1
40.0,0.7701222124394088,2.0,0.22395912694322506
40.0,0.5,1.2059921671312956,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,2.0,1.6354177818994555,0.3373404353496435
40.0,2.0,1.1857889822404988,0.28315752922629556
40.0,0.5603957620929798,2.0,0.1
40.0,1.7851025122853383,0.8384069867072855,0.37889430102103694
40.0,2.0,1.1857889822404988,0.24624366334208092
40.0,1.8233569941131178,0.9154307974383271,0.1889381109353185
40.0,1.8509148116683725,0.8085960568545649,0.18853482395584553
40.0,1.8575319063142772,1.0039044809427033,0.3190991461762004
40.0,0.6012084117828047,2.0,0.1
40.0,0.5,1.6483508859326983,0.12768063770967097
40.0,2.0,1.6354177818994555,0.3112921939489404
40.0,0.891090700089783,2.0,0.1
40.0,0.5,0.7906254732882925,0.5
40.0,0.6302566291756548,2.0,0.1
40.0,1.3859650118834757,1.7111384083629284,0.5
40.0,2.0,1.3671837547097914,0.5
40.0,1.7401256890916392,1.3628773940570822,0.5
40.0,2.0,1.6354177818994555,0.5
40.0,1.7152728648401936,1.2203509463243283,0.34883786052199683
40.0,1.2594643671118746,1.6620040379643672,0.2925561775336101
40.0,1.3602749809917472,1.3708879677279446,0.14714080145921227
40.0,0.5,2.0,0.10106162757683246
40.0,0.5,2.0,0.1
40.0,2.0,1.6354177818994555,0.16041798221559916
40.0,2.0,0.7483212091443778,0.40919917851270926
40.0,1.0327359664993754,2.0,0.10931451899551636
40.0,1.2333291973937641,0.971918730018021,0.1
40.0,2.0,2.0,0.22923386646954397
40.0,2.0,1.3671837547097914,0.3231909656723039
40.0,2.0,0.9323923021214724,0.4497193933480627
40.0,0.5,1.6483508859326983,0.1
40.0,0.7478369478343858,1.6028838247378927,0.1
40.0,1.9303778535757012,1.084365353619658,0.39851002613066044
40.0,1.3814254463610047,0.9708623287433895,0.42821185256993854
40.0,1.0957392074255592,1.2239900851868861,0.2592155529187789
40.0,0.5,0.5895990804412893,0.4721425242048145
40.0,0.7720872772703802,2.0,0.1
40.0,1.8128701310543684,0.9207262663459174,0.37845663238084865
40.0,2.0,1.3671837547097914,0.5
40.0,2.0,1.3671837547097914,0.41556043444197344
40.0,2.0,2.0,0.5
40.0,0.5,1.2059921671312956,0.1
40.0,1.1434753715198245,1.8305902478948854,0.21840215862934742
40.0,0.5,0.5,0.1049571513369448
40.0,2.0,1.3671837547097914,0.1087505316314264
40.0,0.5,2.0,0.5
40.0,0.5,2.0,0.1
40.0,1.5350139585103009,1.214832343318024,0.3700162075006215
40.0,2.0,1.6354177818994555,0.33075702067057305
40.0,1.2668649105048622,0.8417246524137552,0.16537144318316693
40.0,0.5,2.0,0.33983296194655177
40.0,0.9331211444922881,0.8832459191724603,0.20540663293784123
40.0,0.5,1.4229926384562839,0.1
40.0,0.9835633766119029,1.6970509342117799,0.1
40.0,0.5,1.2059921671312956,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,1.2688713206993218,0.9446944916088471,0.10780395208755109
40.0,2.0,1.1857889822404988,0.41877027282523316
40.0,0.5,0.5,0.29524600491305564
40.0,2.0,1.046617431906086,0.15686145168827587
40.0,0.7843472185847258,2.0,0.44328324420730014
40.0,0.5,2.0,0.1
40.0,0.7846876975408204,1.9073096506790825,0.1
40.0,0.6683908196709079,2.0,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,1.1114196886877943,1.5018243460365768,0.1
40.0,1.7965986249010535,1.0379528172830739,0.10641136627860814
40.0,1.958767120569975,1.2107503437115588,0.5
40.0,0.8218603504399958,1.2974849387478058,0.1
40.0,0.5,2.0,0.4876247321481376
40.0,1.4743394323346086,1.608569853365189,0.4985706074975883
40.0,2.0,0.9323923021214724,0.26521904290340864
40.0,1.0397863301944474,1.4393749704411607,0.11757177478746406
40.0,0.5,2.0,0.1
40.0,2.0,1.3671837547097914,0.4500594306941256
40.0,0.5,2.0,0.1
40.0,1.5145437758129743,1.2312517036636783,0.4032490345483013
40.0,0.5,1.8840864559531394,0.1
40.0,0.5491477810935477,2.0,0.20019031269478416
40.0,0.5925325357135843,2.0,0.22213389378179715
40.0,0.7090628622020786,1.3285750505264695,0.1
40.0,0.7153351262214311,2.0,0.1
40.0,0.5,1.2059921671312956,0.12145403530686538
40.0,2.0,0.6705869629197106,0.16920243827258674
40.0,0.5,0.7906254732882925,0.1
40.0,0.5,1.8840864559531394,0.1
40.0,1.690349786986375,1.4030101833000754,0.37900567167430294
40.0,1.1517289994509083,1.0407793394076,0.25446535324843483
40.0,0.5,1.2059921671312956,0.21799003736253164
40.0,0.5,1.6483508859326983,0.1
40.0,0.5,2.0,0.21555604915680904
40.0,0.9602179555219199,1.9420430471218941,0.3232348108246039
40.0,0.5,0.5895990804412893,0.5
40.0,2.0,0.9323923021214724,0.5
40.0,2.0,2.0,0.2274853202630967
40.0,0.7275674714619339,1.6475389489534205,0.1
40.0,0.5,2.0,0.1
40.0,2.0,1.3671837547097914,0.44082265841394364
40.0,1.596452492621819,1.045541383066465,0.2567515641857506
40.0,1.1865984581495674,1.4066739558541799,0.2934182582275954
40.0,0.6642677836421622,1.8045369303516063,0.1
40.0,2.0,1.6354177818994555,0.37067244066477606
40.0,0.7843868830433991,2.0,0.16416285852278434
40.0,2.0,0.7483212091443778,0.21235319674709296
40.0,0.5,1.6483508859326983,0.1
40.0,0.8075297222451284,1.484398300402402,0.1
40.0,1.8650653249269864,1.466097445957625,0.4911831016755658
40.0,0.7799311069971666,2.0,0.1
40.0,2.0,1.1857889822404988,0.2863525865082075
40.0,0.5,0.7906254732882925,0.18576532775975307
40.0,1.7385054623267853,1.0726366092328232,0.4345535195055147
40.0,1.5760634509957734,1.5047477707719252,0.5
40.0,0.8168692137207512,1.6418465812054768,0.1
40.0,0.5,1.6483508859326983,0.1
40.0,0.7595016751835316,1.404014581261071,0.18687144359309166
40.0,0.5,2.0,0.1
40.0,2.0,1.6354177818994555,0.337713595130867
40.0,0.5,2.0,0.1
40.0,2.0,1.3671837547097914,0.2306822575474824
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.1
40.0,1.4414199912342318,1.29371357105031,0.31710651780247656
40.0,0.5,0.7906254732882925,0.1
40.0,0.5,1.4229926384562839,0.1
40.0,0.5,1.2059921671312956,0.5
40.0,0.5,2.0,0.1
40.0,0.5,2.0,0.5
40.0,0.5,1.6483508859326983,0.1
40.0,0.5,0.5,0.4065673879474071
40.0,2.0,1.3671837547097914,0.34806313948592127
40.0,2.0,1.3671837547097914,0.1236851494972685
40.0,0.5,2.0,0.1
40.0,0.5,0.5,0.4912175353215734
40.0,0.5,1.2059921671312956,0.1
40.0,2.0,1.6354177818994555,0.1349565358529236
40.0,1.5989862301267141,1.4831759772521982,0.5
40.0,2.0,1.6354177818994555,0.2855098919436286
40.0,0.5,2.0,0.1
40.0,0.6356758799270215,2.0,0.1
40.0,0.5,0.7906254732882925,0.1
40.0,0.6184909684128211,1.7241180242071632,0.1
40.0,0.5,2.0,0.1
40.0,2.0,1.1857889822404988,0.5
40.0,0.5,0.5,0.20170574998233362
40.0,0.5237422728915447,2.0,0.1
40.0,0.5,0.5,0.4409973788580145
40.0,2.0,0.8345785735678612,0.24879784819798098
40.0,2.0,2.0,0.11343356699128376
40.0,1.641022022222122,1.1363556241115058,0.39206930339629004
40.0,2.0,1.6354177818994555,0.21711954364708203
40.0,2.0,1.1857889822404988,0.19869695437930013
40.0,0.5,0.5895990804412893,0.44697102210980966
40.0,2.0,1.6354177818994555,0.2258337443291349
